url,url_length,has_at,has_dash,uses_https,num_dots,label
https://zapth.net,17,0,0,1,1,0
http://nqnsixfq.net,19,0,0,0,1,0
https://ucgkcumubcc-17@malicious.com/15yz378963,47,1,1,1,1,1
https://uojraiwrhdbosh-41.org/x8341391z5,40,0,1,1,1,1
http://www.bvlzhwnzrz.com,25,0,0,0,2,0
http://www.iqrlqzmgbhuhjrd.com,30,0,0,0,2,0
https://dtbieyfw.com,20,0,0,1,1,0
https://ogpiynluncyeqvy@malicious.org/1x932800x0,48,1,0,1,1,1
https://zokyhvkj.in,19,0,0,1,1,0
http://www.xpoowpsipn.org,25,0,0,0,2,0
https://jpezhnb.in,18,0,0,1,1,0
https://gjnlp-22.net/515y32324x,31,0,1,1,1,1
https://avpcnuklegzxj.org,25,0,0,1,1,0
https://kedspprkfdnldph.net,27,0,0,1,1,0
http://pbxvnbiicefoi.in,23,0,0,0,1,0
http://lntlbiri.org,19,0,0,0,1,0
https://winitko-22.com,22,0,1,1,1,1
http://yjodabejrwqps.in,23,0,0,0,1,0
https://ccsdafgnlxg.com,23,0,0,1,1,0
http://jewpq.in,15,0,0,0,1,0
http://zftflihgp.org,20,0,0,0,1,0
http://eygjalwhes.in/4131xz2434,31,0,0,0,1,1
https://frmgfbdpcjroapo-06@malicious.org,40,1,1,1,1,1
https://www.lyyedeo.org,23,0,0,1,2,0
http://www.hkptmpodcoeke.in,27,0,0,0,2,0
https://lfwnsejfm.in,20,0,0,1,1,0
https://uoqgxaf-63.org,22,0,1,1,1,1
https://inldkcieljyo-69@malicious.org,37,1,1,1,1,1
https://btwnpiyhvlzl.in,23,0,0,1,1,0
https://wxitwvgn.com,20,0,0,1,1,1
http://esycemlw-98.in/27538360x4,32,0,1,0,1,1
https://yflcfpgwcuszbck.com,27,0,0,1,1,0
http://www.smsblh.net,21,0,0,0,2,0
https://fgldyqzfiyx-90.org,26,0,1,1,1,1
https://nvcoiygrasj@malicious.net/x187545962,44,1,0,1,1,1
http://yrigmrqixrtre.com/43y3523yy7,35,0,0,0,1,1
http://uolohjf.com,18,0,0,0,1,0
https://prqheyush.in,20,0,0,1,1,1
https://stlfabikyca.org,23,0,0,1,1,0
https://bngihesxcac.com,23,0,0,1,1,0
https://srplwjmxqbbsynm.in,26,0,0,1,1,1
https://dnexhnagcwlxcbp.com,27,0,0,1,1,0
http://vcrkssyxku.net/726542z072,32,0,0,0,1,1
https://www.asztbksn.in,23,0,0,1,2,0
https://dgfqqwujzmsozov.org,27,0,0,1,1,0
https://nqubdulyx-23.in/83yy1774y9,34,0,1,1,1,1
https://www.egxjbkibbcczrm.com,30,0,0,1,2,0
https://cjjkls@malicious.in,27,1,0,1,1,1
https://caynt-62.in/546x882zz2,30,0,1,1,1,1
https://aekahekpv.org,21,0,0,1,1,0
https://xuptflepc.org,21,0,0,1,1,0
https://www.kxyrc.in,20,0,0,1,2,0
http://pxizcxkhfyjw-37@malicious.net/425845y817,47,1,1,0,1,1
http://hsxodxcqrl.in,20,0,0,0,1,0
http://xymtgoseyyc.org,22,0,0,0,1,0
https://utjdhsamfnqru.in,24,0,0,1,1,0
http://xlhyfjg-11.in,20,0,1,0,1,1
http://www.edqswn.org,21,0,0,0,2,0
http://zkgtzb-85@malicious.net,30,1,1,0,1,1
https://pcsypoyhp.in,20,0,0,1,1,0
https://zncfpvfdfvcceq.in,25,0,0,1,1,0
http://bchgktv-98.org,21,0,1,0,1,1
http://lpyndcxdmw.com/9259885302,32,0,0,0,1,1
https://reayazrjerpnkh.com/3y9y8487z0,37,0,0,1,1,1
http://www.vbgcyudyyng.net,26,0,0,0,2,0
https://bnhymkn.net,19,0,0,1,1,0
http://xtlecodh.net,19,0,0,0,1,0
https://aqdeeh.org/5zz3928y80,29,0,0,1,1,1
https://www.gjqgh.net,21,0,0,1,2,0
https://kqnyiyqzksz-79.org,26,0,1,1,1,1
http://yftzqjsm.com,19,0,0,0,1,0
https://xuyulow.net,19,0,0,1,1,1
https://www.enzjjnpveferrab.org,31,0,0,1,2,0
https://vabxz.net/1zy726743x,28,0,0,1,1,1
http://hjdssgig-31.org,22,0,1,0,1,1
https://www.tcabcp.com,22,0,0,1,2,0
http://swccnnedlvj-22.org,25,0,1,0,1,1
http://idlcanpllaf.com,22,0,0,0,1,0
http://sydqxtdudmblwlp.in,25,0,0,0,1,0
http://difri.com,16,0,0,0,1,0
https://uwyvuzgunqrmj.net,25,0,0,1,1,1
http://ddvbjows-90@malicious.com,32,1,1,0,1,1
https://www.dytjraybb.com,25,0,0,1,2,0
http://ivwqawzutguy@malicious.org,33,1,0,0,1,1
https://wpegwzqot.org,21,0,0,1,1,0
http://qbnnwxp-91.in,20,0,1,0,1,1
http://oibbozddsvvtas.in,24,0,0,0,1,0
https://lsztlxwsxtybn-03.org,28,0,1,1,1,1
https://megjuhzslorcyu.com,26,0,0,1,1,0
https://rvltvkhtz.net/5888y56612,32,0,0,1,1,1
https://eoidi.net,17,0,0,1,1,0
http://ggsplg-00@malicious.in/65z9252366,40,1,1,0,1,1
http://ndqhee.org,17,0,0,0,1,0
http://rsnsnkhhcmfgufs.com,26,0,0,0,1,0
http://ypjokpgasfh.com,22,0,0,0,1,0
https://khuentsg.in,19,0,0,1,1,0
https://nfhpvbvbe.org,21,0,0,1,1,0
http://www.ikptynrepbliau.com,29,0,0,0,2,0
http://wsfuiq.org,17,0,0,0,1,0
https://qqgiaewonkduyi.in,25,0,0,1,1,0
http://bhwcfystixxl.net,23,0,0,0,1,0
http://swppiitokzudx.org,24,0,0,0,1,0
https://vpdtywjbrwbdnko@malicious.com,37,1,0,1,1,1
https://lineopegfvex.org,24,0,0,1,1,0
http://wiosead.com,18,0,0,0,1,1
http://klpztdowbvr@malicious.in,31,1,0,0,1,1
http://bjilnasnjxcts.in,23,0,0,0,1,0
https://www.qfguvdzs.net,24,0,0,1,2,0
http://dpxeo.com,16,0,0,0,1,1
https://agzstcriiazb.com,24,0,0,1,1,0
https://www.caxjjtucgabtog.in,29,0,0,1,2,0
https://dxwql-22@malicious.com,30,1,1,1,1,1
http://yapvtnavkd-21.com/8y3z204070,35,0,1,0,1,1
https://jfoildu.net,19,0,0,1,1,0
https://ykgalzszvnnbca.com,26,0,0,1,1,1
https://ilgnlspnuxcqxd.com,26,0,0,1,1,0
http://www.gztipteuf.org,24,0,0,0,2,0
https://www.dozmbzlesoywp.org,29,0,0,1,2,0
https://www.bvnsbkp.net,23,0,0,1,2,0
http://wvnaqui@malicious.org,28,1,0,0,1,1
https://fdswyu.org,18,0,0,1,1,0
https://kausgbfthg-63@malicious.org/37z41570yx,46,1,1,1,1,1
https://yowcz.in,16,0,0,1,1,0
https://geaicmtvm-03@malicious.org,34,1,1,1,1,1
http://kcmwmkwiikwncz-28@malicious.com/8z434zz07z,49,1,1,0,1,1
https://gmwhgvegrtiwbg.in,25,0,0,1,1,0
https://bcujk.net,17,0,0,1,1,0
http://szvlrencaa.org,21,0,0,0,1,0
https://vpdacblruyamgld.in,26,0,0,1,1,0
http://vuculpra-60.net/768xx0xx6y,33,0,1,0,1,1
https://pffkukfiwoop@malicious.com,34,1,0,1,1,1
http://xmmrxngvynom.in,22,0,0,0,1,0
http://jenxmwxohet.net,22,0,0,0,1,0
http://onprtw-25.org,20,0,1,0,1,1
https://agcsjh.com/04xy974998,29,0,0,1,1,1
https://ctlpkaemjhcngfr@malicious.in/70293z9862,47,1,0,1,1,1
https://mbyfoorsmbhwy.in/xx99y55856,35,0,0,1,1,1
http://hwjpgkryqfsvw.net,24,0,0,0,1,1
http://tyjimyxcd@malicious.org,30,1,0,0,1,1
https://huqbcfpuwx-60.in,24,0,1,1,1,1
http://aobug-41@malicious.org/826038z870,40,1,1,0,1,1
http://www.whqdljonauow.net,27,0,0,0,2,0
http://www.nncccmurec.in,24,0,0,0,2,0
http://mjmetupldkmacrg-21.com/y473z03x77,40,0,1,0,1,1
http://pyhwyhlqr.in,19,0,0,0,1,0
http://vzrngvsqwzoqum-46@malicious.org,38,1,1,0,1,1
https://xzghy@malicious.in,26,1,0,1,1,1
http://iczveumdjyz.com,22,0,0,0,1,0
https://jvovjkvcvsyytsy@malicious.com,37,1,0,1,1,1
http://ckwcvj.org,17,0,0,0,1,0
https://iminqkumusixqg.org,26,0,0,1,1,0
https://www.pqdzjvfsysqmhu.com,30,0,0,1,2,0
http://kfrukbsirxo.in,21,0,0,0,1,0
https://www.pefgg.com,21,0,0,1,2,0
https://jpfna-82@malicious.in/7x77x9191y,40,1,1,1,1,1
https://zpxzjikkouy-62@malicious.in,35,1,1,1,1,1
http://vvmihioa.net/76x9y9716z,30,0,0,0,1,1
https://xfzsqkgmxq.in,21,0,0,1,1,0
http://oewanneqf.org/525y64x243,31,0,0,0,1,1
http://sposwgawa-65.com,23,0,1,0,1,1
https://uinwujfcfxurzct-75@malicious.org/98xy252627,51,1,1,1,1,1
http://tndare.org,17,0,0,0,1,0
http://xgpqrzq.org,18,0,0,0,1,0
https://bohqhrtc.net,20,0,0,1,1,0
https://hbahsrxverrpq.com,25,0,0,1,1,0
https://jipjbnymvgntm-36.com/z6y72xzy55,39,0,1,1,1,1
http://dffpcpevmeix-60.net/6084y0425z,37,0,1,0,1,1
http://gldwjzscnhmcpbm.org,26,0,0,0,1,1
https://eymcridnjmvcl-74.org,28,0,1,1,1,1
https://www.bxavv.in,20,0,0,1,2,0
https://skhbk-67.net/781766zz82,31,0,1,1,1,1
https://aendtjfwgbo.in,22,0,0,1,1,0
https://rmpslvgxvln.in,22,0,0,1,1,0
http://ggjhax.org,17,0,0,0,1,0
https://sjznniuq.net,20,0,0,1,1,1
http://bgvopzwcsi-30.com/251657094z,35,0,1,0,1,1
http://nuruprpjwgl-14.in/50472x526x,35,0,1,0,1,1
https://zmltpshzclupdfs-10@malicious.com/04591x2120,51,1,1,1,1,1
https://obsrvutttba@malicious.in/752x20x908,43,1,0,1,1,1
http://www.ncpsdw.org,21,0,0,0,2,0
https://www.zwqokeualryhcmj.in,30,0,0,1,2,0
https://fxmsgswnkf.org,22,0,0,1,1,0
http://erpqgxt.com,18,0,0,0,1,0
https://jpnfdzze.net,20,0,0,1,1,0
https://dkfvadlhsd-64.net/1x586z9y0y,36,0,1,1,1,1
http://ysclpwcpxn.in,20,0,0,0,1,0
http://sokketztr.com,20,0,0,0,1,0
https://qkeqqgycl.net,21,0,0,1,1,0
http://qqmkuf.in,16,0,0,0,1,0
https://xtcahmvblygdm.net,25,0,0,1,1,1
https://mxndataxfo.org,22,0,0,1,1,0
http://eubvsmn-31@malicious.in,30,1,1,0,1,1
https://dbccm.net,17,0,0,1,1,0
https://kunpkyzubzcmyob-05.net/8685y4xz82,41,0,1,1,1,1
https://swwtzwvo.in/393405182x,30,0,0,1,1,1
http://mwdxpekvavxzo.net,24,0,0,0,1,0
http://tlmsqefx.net,19,0,0,0,1,0
http://cmfkptezu.in,19,0,0,0,1,1
https://www.bobkk.org,21,0,0,1,2,0
http://khugpxxthfkqghr-00@malicious.org/1y4996524x,50,1,1,0,1,1
https://pzcwtk.com,18,0,0,1,1,0
http://qvksolybsh.org,21,0,0,0,1,0
http://llxxmfka.in,18,0,0,0,1,0
https://wwdsmusdhqteuqz-67@malicious.in/9z1z9x015x,50,1,1,1,1,1
http://wpedilvn.in,18,0,0,0,1,0
http://wohxefjnsdh.org,22,0,0,0,1,0
http://yfqtfcgf.com,19,0,0,0,1,0
http://dxexbjydwhbm-74@malicious.org/x145x8z386,47,1,1,0,1,1
https://www.zfndqjp.in,22,0,0,1,2,0
http://zvbyclivftiawl-90@malicious.com,38,1,1,0,1,1
https://sjvpixdoytq.org,23,0,0,1,1,0
https://www.zxjzfujoouyca.in,28,0,0,1,2,0
http://nrdbcnngexhpa-75@malicious.com/x28289z151,48,1,1,0,1,1
https://hfhriczu.com,20,0,0,1,1,0
http://knsqgloe.org/80y05706z2,30,0,0,0,1,1
http://www.gitel.in,19,0,0,0,2,0
http://dlbqelpnfc.com,21,0,0,0,1,0
https://csqfgjajfilv-97.in,26,0,1,1,1,1
https://eqerfbzjtlvvwde-07.org/x18y647612,41,0,1,1,1,1
https://vyokctfktybhmw@malicious.in/0965716658,46,1,0,1,1,1
http://tbgpgcgbcc.org,21,0,0,0,1,0
http://www.kwffdc.org,21,0,0,0,2,0
http://vqbkylixw.org,20,0,0,0,1,0
https://eleshpennm@malicious.org,32,1,0,1,1,1
http://aoidktnmh.org/255xy31024,31,0,0,0,1,1
http://nnwbpcj.com,18,0,0,0,1,0
https://ooccbtiuul-47@malicious.net/2867082x61,46,1,1,1,1,1
http://lrttriqm.in,18,0,0,0,1,0
https://qlbjpoecdhbz@malicious.org,34,1,0,1,1,1
https://tzzyqnnmtbtty.in/y412645128,35,0,0,1,1,1
https://folarao.in/833z956xx3,29,0,0,1,1,1
https://xmwjtjkbn-18@malicious.net,34,1,1,1,1,1
http://dllyeeetdbuj.org,23,0,0,0,1,0
http://drptrongobogpa-50.net/9z37895264,39,0,1,0,1,1
https://www.gfnymalxbo.com,26,0,0,1,2,0
http://zmxjqqcceotjp.org,24,0,0,0,1,0
http://infdrbrmcpv-44.in,24,0,1,0,1,1
https://www.solixdfsgbf.org,27,0,0,1,2,0
http://qdwceecdoio@malicious.net/267z652211,43,1,0,0,1,1
https://vcytcadvm.com,21,0,0,1,1,0
http://jqmydcgtsqgpk.net,24,0,0,0,1,0
http://gwzytkxbzc-36.org,24,0,1,0,1,1
http://sgfyrbtsagbhgf-75.com,28,0,1,0,1,1
http://nbavzhrkbted.org,23,0,0,0,1,0
https://jifuqqhbrs.net,22,0,0,1,1,0
https://usexpvdrgg-72.net,25,0,1,1,1,1
https://svmeivqf.com,20,0,0,1,1,0
http://ejplpacyf@malicious.com/y11054xzy7,41,1,0,0,1,1
https://zivqqsq.org,19,0,0,1,1,1
http://fnjka-50.com/56z3425zx0,30,0,1,0,1,1
http://hafiyk.in/x202yz6342,27,0,0,0,1,1
https://gzcsacsfmo.org,22,0,0,1,1,1
http://rjuukb.in,16,0,0,0,1,1
http://bvqihmnyuylgja.in,24,0,0,0,1,0
http://gkunorppthn-90.com/12500y2916,36,0,1,0,1,1
https://motteiwhiyczh-48.net,28,0,1,1,1,1
http://cwkmfvwrvlfe.org/09x9z22yz6,34,0,0,0,1,1
http://jxpwtvbcjdd.net,22,0,0,0,1,0
http://fjiommriuto-04@malicious.org/2x70739229,46,1,1,0,1,1
http://jjtzymauvexwsm.net,25,0,0,0,1,0
http://www.ettwxiwx.org,23,0,0,0,2,0
https://www.tunzjrnwnkjpcmg.in,30,0,0,1,2,0
http://www.lyiliiqd.net,23,0,0,0,2,0
https://wgiic-35.org,20,0,1,1,1,1
http://cqxzlvwfjfnarft-89.net/5554y82320,40,0,1,0,1,1
https://msaqoqqttbvh.in,23,0,0,1,1,0
https://kxogysfmgl-58.in/y0yx44xzz9,35,0,1,1,1,1
https://avelkekzecbh.org/48z8952949,35,0,0,1,1,1
http://oquvqimqxtofqc.in,24,0,0,0,1,0
https://ryouhxevje.com/x14x0084y8,33,0,0,1,1,1
http://www.mjhhvudqltrmz.org,28,0,0,0,2,0
http://www.ebcws.org,20,0,0,0,2,0
https://ttznmdorhnqgq-64.org/7z40x4z276,39,0,1,1,1,1
https://hrkssogy.in/337z087855,30,0,0,1,1,1
http://zvcjjfymzncqx-05.net/9y9989y146,38,0,1,0,1,1
http://wytbartifdl.in,21,0,0,0,1,0
http://www.zeadtpmbcw.net,25,0,0,0,2,0
https://www.yiupliwqh.com,25,0,0,1,2,0
http://ousphyizbddwphe.net,26,0,0,0,1,0
https://qnveypkio-57.net,24,0,1,1,1,1
http://fniio-31.com/89779892z5,30,0,1,0,1,1
http://www.kdsfxdqgnvse.com,27,0,0,0,2,0
https://xobvcnxvfvvb-32.in/2y597552z0,37,0,1,1,1,1
https://mnduqcqqsuw-83@malicious.net,36,1,1,1,1,1
http://vvezfybwkifykmq.org,26,0,0,0,1,0
http://tzwzigpwmxftp.in,23,0,0,0,1,0
https://tkjryycqijs@malicious.net,33,1,0,1,1,1
http://xgsezrhcivhjzrs.in,25,0,0,0,1,1
https://trzpnfaptmhu.org,24,0,0,1,1,0
http://bcqtqce.com,18,0,0,0,1,0
https://prwjmsc-13.in,21,0,1,1,1,1
https://ofjgakurizuvlyi.in,26,0,0,1,1,0
https://www.gvaci.net,21,0,0,1,2,0
http://gumvvdhbfjiowq.net,25,0,0,0,1,0
http://aluvoyw@malicious.in,27,1,0,0,1,1
https://pfmqge-23.org/6647113851,32,0,1,1,1,1
http://wznpwxto.net,19,0,0,0,1,0
https://krsfzxjifbq.org/46916x7973,34,0,0,1,1,1
http://agulqh@malicious.org,27,1,0,0,1,1
http://ugyaec-27.com/z44y9yxzz6,31,0,1,0,1,1
http://zoxnriekzm-84.com/6x679x755z,35,0,1,0,1,1
http://www.hvregwjzji.net,25,0,0,0,2,0
https://nwkin.org,17,0,0,1,1,0
http://www.exutwis.in,21,0,0,0,2,0
http://rdtupzxfgqwzeu-88.in,27,0,1,0,1,1
http://putbaka@malicious.net/y6322yy066,39,1,0,0,1,1
https://raxhttscdugwkz-50.net/349y63x980,40,0,1,1,1,1
https://hgimhnzbvlyjidk.net,27,0,0,1,1,0
https://www.danoaimqywuqqr.com,30,0,0,1,2,0
https://ehxtldunbsxl.net,24,0,0,1,1,0
http://www.ffpcjh.net,21,0,0,0,2,0
http://gvbsgusmyquf.in,22,0,0,0,1,0
https://ucjzrgznpkks.com,24,0,0,1,1,0
http://sakfbjq@malicious.org/y846829487,39,1,0,0,1,1
http://oytnfnohfid-20.net/34y33zz1yx,36,0,1,0,1,1
https://mmylvbpfeojz.com,24,0,0,1,1,1
http://vsugcuspzmr.in,21,0,0,0,1,0
https://www.vyqbzegcassc.in,27,0,0,1,2,0
http://tzzuylx.com,18,0,0,0,1,0
https://www.roaxvq.com,22,0,0,1,2,0
https://zdhbj.org,17,0,0,1,1,0
https://nudfy@malicious.org/y5099335xy,38,1,0,1,1,1
http://qvbqdu-81.org/5024770341,31,0,1,0,1,1
https://pxmcmjbjblfs-78.com/30711y6132,38,0,1,1,1,1
http://qyknf@malicious.in/824427y636,36,1,0,0,1,1
http://udfkoxgkmrubyuf.in,25,0,0,0,1,0
https://uypza-39.com,20,0,1,1,1,1
http://dijaelhtembroj.net,25,0,0,0,1,0
http://aoacpjxdpkw.in,21,0,0,0,1,0
https://uasuxeyzzwqq@malicious.in/9x56629xy2,44,1,0,1,1,1
https://www.aucqizzgqhdvv.org,29,0,0,1,2,0
https://ofkxwbk.org,19,0,0,1,1,0
https://ssjklpexsbbn.net,24,0,0,1,1,0
https://www.swqsz.org,21,0,0,1,2,0
http://www.deuypexn.net,23,0,0,0,2,0
http://ihijgadfxzt.net,22,0,0,0,1,0
https://jgzrdhr-70.com,22,0,1,1,1,1
http://tvxbafccw-00.net/97010073x7,34,0,1,0,1,1
http://atfnt-17.in/936z5x0376,29,0,1,0,1,1
http://www.vnkfpeuppa.in,24,0,0,0,2,0
http://rystdfvfc.org,20,0,0,0,1,0
http://xxyrrgcejv.net,21,0,0,0,1,0
http://www.rekylb.com,21,0,0,0,2,0
http://kpmbhk.com,17,0,0,0,1,1
https://ofdbehimhg.in,21,0,0,1,1,0
https://ksurugp.in/5845778y4z,29,0,0,1,1,1
http://xjygqja-98@malicious.com/z3y3y59443,42,1,1,0,1,1
https://wxaxblumnbub@malicious.in,33,1,0,1,1,1
https://iwdmhypiaxhlh.com/12y2241762,36,0,0,1,1,1
https://uujtfiken-77@malicious.net/97509x440x,45,1,1,1,1,1
https://excaxjjteelge.net,25,0,0,1,1,0
http://psnsumxf@malicious.net/1y87142108,40,1,0,0,1,1
http://www.hafwik.net,21,0,0,0,2,0
http://kekpwyvb.net,19,0,0,0,1,0
https://www.krnkmdz.com,23,0,0,1,2,0
http://qnkxkmvagh.org,21,0,0,0,1,0
http://hyokjjrgmnfoity-68.net/7154y11175,40,0,1,0,1,1
https://hyggxisxzde-24.net,26,0,1,1,1,1
https://gdvfjhzdyrvdokx.in,26,0,0,1,1,0
http://www.vwrhzjzew.in,23,0,0,0,2,0
https://aduzh.org,17,0,0,1,1,0
https://ywqabmaielenf-44.net,28,0,1,1,1,1
http://dkttuzl-09@malicious.com/28368zz661,42,1,1,0,1,1
https://sywhzdpnc-80.in/6y3zz89760,34,0,1,1,1,1
https://oxeooomjyznigz.org,26,0,0,1,1,0
http://tfrkhauzmmbo-67.net/7xx0x05690,37,0,1,0,1,1
https://ypfyhfzy-74.net/z670798x58,34,0,1,1,1,1
http://www.cbinqk.net,21,0,0,0,2,0
https://zhudicwft.in,20,0,0,1,1,0
http://xinvelhwnapzg.in,23,0,0,0,1,0
http://www.tyjeawdbhttuw.org,28,0,0,0,2,0
https://ppxscvvosvzaltx.net,27,0,0,1,1,0
https://vpecqrflkt.in,21,0,0,1,1,1
http://aifrpbe.in/30956xyzx7,28,0,0,0,1,1
http://myjoozcrmjmmazf.com,26,0,0,0,1,0
https://ettbfkhaw-91.net,24,0,1,1,1,1
http://lujotnfuoqhe-27@malicious.org,36,1,1,0,1,1
http://nxclxzfmhycqxl-74.net,28,0,1,0,1,1
https://tuocjonfdczar-50@malicious.com,38,1,1,1,1,1
http://sylpzdpz.in,18,0,0,0,1,0
http://bovhptymmcir-48.net,26,0,1,0,1,1
http://vwdpk.com,16,0,0,0,1,0
http://yqservi-82@malicious.in,30,1,1,0,1,1
https://www.wwaylhgusdleip.org,30,0,0,1,2,0
http://geoihizjquw.com,22,0,0,0,1,0
http://gwjktovreefg.org,23,0,0,0,1,0
http://uidwdof@malicious.com,28,1,0,0,1,1
https://www.citqkdmizgsivrs.net,31,0,0,1,2,0
http://cdsbhahfhsakjm.in,24,0,0,0,1,0
https://whbtugnhmyyuqz-64@malicious.net/z19x8y96xz,50,1,1,1,1,1
https://zlzyyen-75@malicious.net,32,1,1,1,1,1
https://sgsalxecrnuxom-94@malicious.in/95908x1862,49,1,1,1,1,1
http://www.auqudhwq.com,23,0,0,0,2,0
http://amqeeaizncla.in,22,0,0,0,1,0
https://ztnqezmwh.net,21,0,0,1,1,0
https://www.fheurrbyikhzqo.in,29,0,0,1,2,0
http://wliyzmnwsznvq@malicious.com,34,1,0,0,1,1
http://ltijvkkt.net,19,0,0,0,1,1
http://www.vkyjj.com,20,0,0,0,2,0
https://btvcmjw-63@malicious.org,32,1,1,1,1,1
http://chbdmbknzudsa-64@malicious.org/671108854x,48,1,1,0,1,1
http://zucblop-41@malicious.org,31,1,1,0,1,1
https://www.pidmuarqmoxtd.org,29,0,0,1,2,0
https://washi.net,17,0,0,1,1,0
https://ifmnsejjqw.org,22,0,0,1,1,0
http://pjpcniblov.net,21,0,0,0,1,0
https://www.kxdzwkeftaiil.net,29,0,0,1,2,0
http://seknhjkgsdeydli-59.net,29,0,1,0,1,1
https://jgvlhlvgffafnl.com,26,0,0,1,1,0
https://hwxozsn.org,19,0,0,1,1,0
http://siwby-17.in/8306z54776,29,0,1,0,1,1
https://www.ubfhqsob.com,24,0,0,1,2,0
https://evekgsjlje.org,22,0,0,1,1,0
http://nziadagytsd.in/3z39z39xzx,32,0,0,0,1,1
https://www.jncxrnmhpnt.org,27,0,0,1,2,0
https://yrqperarpfgr-38.in,26,0,1,1,1,1
https://yoandi.org,18,0,0,1,1,0
https://bohtp.com,17,0,0,1,1,0
https://bbusyf-96@malicious.in,30,1,1,1,1,1
http://owxtpyj.net,18,0,0,0,1,0
https://hkvrrlfkifpkmr-35.in,28,0,1,1,1,1
http://eootrnzx.org,19,0,0,0,1,1
https://okfrwlrpesoccf.org,26,0,0,1,1,0
http://www.nfbmtvlmrqebvz.com,29,0,0,0,2,0
https://pydnwqhxekpeily-69.in/1y61633z42,40,0,1,1,1,1
http://fxznwssftygjrb.net,25,0,0,0,1,0
http://mpuovcdqcvcvg@malicious.com/179zy25878,45,1,0,0,1,1
https://ipwgz.in,16,0,0,1,1,0
http://www.yvqmrvk.in,21,0,0,0,2,0
https://www.vwchjnozvfqah.com,29,0,0,1,2,0
https://epjwcdfp-58@malicious.com/11y891x94x,44,1,1,1,1,1
https://www.iqjxio.in,21,0,0,1,2,0
https://llacdvqahscja.org,25,0,0,1,1,0
http://rygehrufivrgjxv.com,26,0,0,0,1,0
https://plbelpfftfgnsv.org,26,0,0,1,1,0
http://bkfxltvrbnwhb@malicious.org,34,1,0,0,1,1
https://jacye.org/6x98714359,28,0,0,1,1,1
http://vsjjjjugyohmzxx-52.net,29,0,1,0,1,1
https://uymemcds.org/412210z139,31,0,0,1,1,1
https://cdusjn.net,18,0,0,1,1,0
http://dqurfkvrk.com,20,0,0,0,1,0
https://vuzwfbssadbhh-06.net,28,0,1,1,1,1
https://ajdmidqcx.in,20,0,0,1,1,0
https://iemzuxnfqg.net,22,0,0,1,1,0
http://yagob.net,16,0,0,0,1,0
https://pkzpygskymts-43@malicious.net/x24x660y48,48,1,1,1,1,1
http://ixkeopzrk.net,20,0,0,0,1,1
https://www.fjzmnbadi.net,25,0,0,1,2,0
https://www.qquvvtmberyc.net,28,0,0,1,2,0
http://gdddpqitxbtv.com,23,0,0,0,1,0
http://gjqzwwmaryka.net,23,0,0,0,1,0
https://nuqsbhpjnqiabnb.net/76y28072zx,38,0,0,1,1,1
http://ymufxtr-93@malicious.com,31,1,1,0,1,1
https://avgdijxqm.in,20,0,0,1,1,0
http://vfvxqnsdota.net,22,0,0,0,1,0
https://becjpwh@malicious.com/23433579yy,40,1,0,1,1,1
http://mhptnhnlrggbi@malicious.org,34,1,0,0,1,1
http://yyiffcnd-54.com/x64zz330yy,33,0,1,0,1,1
http://widzzdlfgot.com,22,0,0,0,1,1
https://yqgqh.org/9057818650,28,0,0,1,1,1
https://fewfuvi.com,19,0,0,1,1,1
http://pzaxhxifofx.in,21,0,0,0,1,0
https://kuveubft-45@malicious.com,33,1,1,1,1,1
http://vfbvll.net,17,0,0,0,1,0
http://hejoy-14.net/846015x42x,30,0,1,0,1,1
https://sgseg.net,17,0,0,1,1,0
https://rmaoziht@malicious.com/5791187z90,41,1,0,1,1,1
http://jnpyazcusclmgj.in,24,0,0,0,1,0
http://filmxzyaqigsyun.com,26,0,0,0,1,0
https://naqgfpr.org,19,0,0,1,1,0
https://xmuaohmvxht@malicious.net/3242x53880,44,1,0,1,1,1
https://www.mtfwnukznwfgog.in,29,0,0,1,2,0
http://eynzontdnu.in,20,0,0,0,1,0
https://tatlrmvm.com,20,0,0,1,1,0
http://yrzlloxoimvrc.in,23,0,0,0,1,1
https://expfifdacitt.net,24,0,0,1,1,0
http://gvrhmvwzvxndbq.net,25,0,0,0,1,1
http://www.lgwkzxrtbbl.org,26,0,0,0,2,0
https://fclqa.org/x0713yz167,28,0,0,1,1,1
http://gttlyd.org,17,0,0,0,1,0
https://fouiijjlpja.net,23,0,0,1,1,1
http://nsybviw.org,18,0,0,0,1,1
https://uajop-48.com/0423243972,31,0,1,1,1,1
http://brdfajwgtuh.net,22,0,0,0,1,0
https://tvjcujsygurti-83@malicious.net/7362x73332,49,1,1,1,1,1
http://nfbcgzjbdtorz.net,24,0,0,0,1,1
https://nfrkf.in,16,0,0,1,1,0
https://uqvgbbf.org,19,0,0,1,1,0
http://www.gohqwlhovnh.in,25,0,0,0,2,0
http://xuwpaktbrfpfirg.org,26,0,0,0,1,0
https://yjslmtsyec.org/329262482y,33,0,0,1,1,1
http://moipdzrlhqvyd.in,23,0,0,0,1,1
http://flllw-03.com/0x44x09289,30,0,1,0,1,1
http://wzryfxzwss-48.com/392x1024z8,35,0,1,0,1,1
https://nwtgktvyer-52@malicious.org,35,1,1,1,1,1
http://aifgphnyiocmz-94.com,27,0,1,0,1,1
https://rgzqajhjyioo.in,23,0,0,1,1,0
